OCCUPATIONTYPE,OCCUPATIONID,RELATIONTYPE,SKILLID
esco,key_22287,essential,key_19996
esco,key_22287,optional,key_19429
esco,key_22287,optional,key_19571
esco,key_22287,optional,key_19653
esco,key_22287,optional,key_20102
esco,key_22287,optional,key_20106
esco,key_22287,optional,key_20168
esco,key_22287,optional,key_19590
esco,key_22289,essential,key_19458
esco,key_22289,essential,key_19590
esco,key_22289,essential,key_20154
esco,key_22289,optional,key_20179
esco,key_22290,essential,key_19590
esco,key_22290,essential,key_20310
esco,key_22290,optional,key_19778
esco,key_22290,optional,key_19974
esco,key_22292,essential,key_20355
esco,key_22293,essential,key_20386
esco,key_22293,optional,key_19555
esco,key_22293,optional,key_20045
esco,key_22293,optional,key_19451
esco,key_22293,optional,key_19865
esco,key_22293,optional,key_19942
esco,key_22294,essential,key_19658
esco,key_22294,essential,key_20231
esco,key_22295,essential,key_19526
esco,key_22295,essential,key_19532
esco,key_22295,optional,key_20312
esco,key_22296,essential,key_19960
esco,key_22296,essential,key_19451
esco,key_22296,essential,key_19865
esco,key_22296,optional,key_20216
esco,key_22297,optional,key_19646
esco,key_22298,essential,key_19531
esco,key_22298,essential,key_19590
esco,key_22298,essential,key_19691
esco,key_22298,essential,key_20033
esco,key_22298,essential,key_20241
esco,key_22298,essential,key_20380
esco,key_22298,optional,key_20273
esco,key_22300,essential,key_20359
esco,key_22300,optional,key_19590
esco,key_22300,optional,key_19646
esco,key_22300,optional,key_19860
esco,key_22300,optional,key_20034
esco,key_22301,essential,key_20391
esco,key_22301,optional,key_20319
esco,key_22302,essential,key_19642
esco,key_22302,essential,key_19590
esco,key_22302,essential,key_19907
esco,key_22302,essential,key_20217
esco,key_22302,essential,key_20222
esco,key_22303,essential,key_19556
esco,key_22303,essential,key_20204
esco,key_22303,optional,key_19651
esco,key_22303,optional,key_19665
esco,key_22303,optional,key_19734
esco,key_22303,optional,key_19872
esco,key_22304,essential,key_19960
esco,key_22304,essential,key_19860
esco,key_22305,optional,key_20216
esco,key_22306,essential,key_19778
esco,key_22306,essential,key_19784
esco,key_22306,essential,key_19942
esco,key_22306,essential,key_20386
esco,key_22307,essential,key_20154
esco,key_22307,optional,key_19536
esco,key_22308,essential,key_19951
esco,key_22308,essential,key_20157
esco,key_22308,essential,key_19531
esco,key_22308,optional,key_19954
esco,key_22308,optional,key_19959
esco,key_22308,optional,key_20154
esco,key_22308,optional,key_20273
esco,key_22309,essential,key_20386
esco,key_22309,essential,key_20409
esco,key_22309,optional,key_20056
esco,key_22310,essential,key_19983
esco,key_22310,essential,key_19855
esco,key_22310,essential,key_20386
esco,key_22310,optional,key_19451
esco,key_22310,optional,key_19865
esco,key_22310,optional,key_19942
esco,key_22311,essential,key_20359
esco,key_22311,essential,key_19590
esco,key_22311,essential,key_19934
esco,key_22311,optional,key_19465
esco,key_22311,optional,key_19910
esco,key_22312,essential,key_20157
esco,key_22312,essential,key_19603
esco,key_22312,essential,key_20120
esco,key_22312,essential,key_20154
esco,key_22312,optional,key_20230
esco,key_22313,essential,key_20153
esco,key_22313,essential,key_19424
esco,key_22313,essential,key_19933
esco,key_22315,essential,key_20371
esco,key_22315,optional,key_19771
esco,key_22316,essential,key_19917
esco,key_22316,essential,key_20399
esco,key_22317,essential,key_20279
esco,key_22318,optional,key_19546
esco,key_22318,optional,key_19826
esco,key_22318,optional,key_20085
esco,key_22319,essential,key_19578
esco,key_22319,essential,key_19946
esco,key_22319,essential,key_20136
esco,key_22320,essential,key_19947
esco,key_22320,essential,key_20088
esco,key_22320,optional,key_20408
esco,key_22320,optional,key_19742
esco,key_22321,essential,key_20180
esco,key_22322,essential,key_19525
esco,key_22322,essential,key_19564
esco,key_22322,optional,key_19606
esco,key_22322,optional,key_19654
esco,key_22323,essential,key_19871
esco,key_22323,essential,key_20154
esco,key_22323,essential,key_20279
esco,key_22323,essential,key_20322
esco,key_22324,essential,key_20355
esco,key_22326,essential,key_19865
esco,key_22326,optional,key_19909
esco,key_22326,optional,key_20045
esco,key_22326,optional,key_20051
esco,key_22326,optional,key_20253
esco,key_22326,optional,key_20333
esco,key_22326,optional,key_20338
esco,key_22326,optional,key_19451
esco,key_22326,optional,key_19767
esco,key_22327,essential,key_19458
esco,key_22327,essential,key_19988
esco,key_22327,optional,key_20002
esco,key_22329,optional,key_20345
esco,key_22330,essential,key_19926
esco,key_22330,optional,key_20014
esco,key_22331,essential,key_19652
esco,key_22331,essential,key_19933
esco,key_22331,optional,key_20232
esco,key_22332,optional,key_19512
esco,key_22332,optional,key_19616
esco,key_22332,optional,key_20109
esco,key_22333,essential,key_19531
esco,key_22333,optional,key_20217
esco,key_22334,essential,key_20279
esco,key_22335,essential,key_20282
esco,key_22335,essential,key_19856
esco,key_22335,essential,key_19887
esco,key_22335,essential,key_19933
esco,key_22336,essential,key_20388
esco,key_22337,essential,key_19638
esco,key_22337,essential,key_19696
esco,key_22337,essential,key_20154
esco,key_22338,essential,key_19590
esco,key_22338,optional,key_20367
esco,key_22339,essential,key_19809
esco,key_22339,essential,key_20125
esco,key_22339,essential,key_20216
esco,key_22339,optional,key_19973
esco,key_22339,optional,key_19590
esco,key_22341,essential,key_19516
esco,key_22341,essential,key_19860
esco,key_22341,optional,key_20314
esco,key_22342,optional,key_19491
esco,key_22342,optional,key_20331
esco,key_22343,essential,key_20386
esco,key_22344,optional,key_19590
esco,key_22344,optional,key_19778
esco,key_22344,optional,key_19974
esco,key_22345,essential,key_19432
esco,key_22346,essential,key_19515
esco,key_22346,essential,key_19646
esco,key_22346,essential,key_19809
esco,key_22346,essential,key_19843
esco,key_22346,optional,key_19943
esco,key_22346,optional,key_20268
esco,key_22346,optional,key_20384
esco,key_22347,essential,key_20217
esco,key_22347,optional,key_20377
esco,key_22349,optional,key_19495
esco,key_22349,optional,key_19841
esco,key_22349,optional,key_20146
esco,key_22350,essential,key_19566
esco,key_22350,optional,key_19431
esco,key_22350,optional,key_19885
esco,key_22350,optional,key_20355
esco,key_22351,essential,key_20186
esco,key_22351,optional,key_19429
esco,key_22351,optional,key_19475
esco,key_22351,optional,key_19653
esco,key_22351,optional,key_20102
esco,key_22351,optional,key_20106
esco,key_22351,optional,key_20121
esco,key_22351,optional,key_20168
esco,key_22351,optional,key_19646
esco,key_22353,essential,key_20355
esco,key_22353,optional,key_19886
esco,key_22353,optional,key_19516
esco,key_22353,optional,key_20224
esco,key_22354,essential,key_19881
esco,key_22354,essential,key_20120
esco,key_22354,optional,key_20417
esco,key_22354,optional,key_19591
esco,key_22354,optional,key_19806
esco,key_22354,optional,key_19875
esco,key_22355,essential,key_19460
esco,key_22355,optional,key_19747
esco,key_22356,essential,key_19642
esco,key_22356,essential,key_19771
esco,key_22356,essential,key_19590
esco,key_22356,essential,key_20217
esco,key_22357,essential,key_19590
esco,key_22357,essential,key_19636
esco,key_22357,essential,key_20002
esco,key_22358,essential,key_20177
esco,key_22358,optional,key_20020
esco,key_22359,essential,key_19516
esco,key_22359,essential,key_19663
esco,key_22359,essential,key_19985
esco,key_22359,optional,key_19764
esco,key_22359,optional,key_19435
esco,key_22359,optional,key_20018
esco,key_22359,optional,key_20216
esco,key_22360,essential,key_19957
esco,key_22360,essential,key_20279
esco,key_22361,essential,key_19536
esco,key_22361,optional,key_20049
esco,key_22362,optional,key_19827
esco,key_22362,optional,key_20162
esco,key_22363,essential,key_20355
esco,key_22364,essential,key_19827
esco,key_22364,essential,key_19860
esco,key_22364,optional,key_20024
esco,key_22365,essential,key_19514
esco,key_22365,essential,key_20150
esco,key_22365,optional,key_19886
esco,key_22365,optional,key_19546
esco,key_22365,optional,key_19890
esco,key_22366,essential,key_19692
esco,key_22366,optional,key_20082
esco,key_22367,essential,key_20056
esco,key_22367,essential,key_19458
esco,key_22367,essential,key_19730
esco,key_22367,essential,key_20096
esco,key_22368,essential,key_20386
esco,key_22368,essential,key_20409
esco,key_22368,optional,key_19438
esco,key_22368,optional,key_19942
esco,key_22368,optional,key_20234
esco,key_22369,essential,key_19987
esco,key_22369,essential,key_20185
esco,key_22370,optional,key_19517
esco,key_22370,optional,key_20359
esco,key_22370,optional,key_19499
esco,key_22370,optional,key_20034
esco,key_22371,essential,key_20115
esco,key_22371,essential,key_19589
esco,key_22371,essential,key_20372
esco,key_22371,optional,key_19710
esco,key_22372,essential,key_19886
esco,key_22372,essential,key_19960
esco,key_22372,essential,key_19959
esco,key_22372,optional,key_20101
esco,key_22372,optional,key_20146
esco,key_22373,essential,key_19962
esco,key_22373,optional,key_20049
esco,key_22373,optional,key_19596
esco,key_22374,essential,key_19721
esco,key_22374,essential,key_20204
esco,key_22375,essential,key_19543
esco,key_22375,essential,key_19875
esco,key_22376,essential,key_20003
esco,key_22376,essential,key_20150
esco,key_22376,optional,key_19560
esco,key_22376,optional,key_20343
esco,key_22377,essential,key_19902
esco,key_22377,essential,key_20279
esco,key_22378,essential,key_19886
esco,key_22378,essential,key_19590
esco,key_22378,essential,key_20264
esco,key_22378,optional,key_19974
esco,key_22379,essential,key_20082
esco,key_22379,optional,key_20016
esco,key_22380,essential,key_20355
esco,key_22381,essential,key_20235
esco,key_22381,optional,key_19822
esco,key_22381,optional,key_20373
esco,key_22382,optional,key_19649
esco,key_22383,essential,key_19458
esco,key_22383,essential,key_20002
esco,key_22383,essential,key_20154
esco,key_22384,essential,key_19497
esco,key_22384,optional,key_20154
esco,key_22385,essential,key_19554
esco,key_22385,essential,key_20101
esco,key_22385,essential,key_20279
esco,key_22385,optional,key_20342
esco,key_22386,essential,key_20228
esco,key_22386,optional,key_19435
esco,key_22387,essential,key_19971
esco,key_22387,essential,key_20224
esco,key_22387,optional,key_19432
esco,key_22387,optional,key_19590
esco,key_22388,essential,key_20154
esco,key_22388,essential,key_20279
esco,key_22388,optional,key_19470
esco,key_22389,essential,key_19920
esco,key_22390,essential,key_20156
esco,key_22390,optional,key_19943
esco,key_22390,optional,key_19973
esco,key_22390,optional,key_20174
esco,key_22392,optional,key_19499
esco,key_22393,optional,key_19535
esco,key_22393,optional,key_19536
esco,key_22393,optional,key_19596
esco,key_22394,essential,key_19590
esco,key_22394,essential,key_20273
esco,key_22394,optional,key_19516
esco,key_22394,optional,key_20365
esco,key_22395,optional,key_19827
esco,key_22395,optional,key_20185
esco,key_22396,essential,key_19609
esco,key_22396,essential,key_19828
esco,key_22396,essential,key_20389
esco,key_22397,essential,key_19458
esco,key_22397,essential,key_20108
esco,key_22397,essential,key_20154
esco,key_22397,optional,key_20273
esco,key_22398,essential,key_19478
esco,key_22398,essential,key_19572
esco,key_22398,essential,key_19633
esco,key_22399,essential,key_19537
esco,key_22399,essential,key_19590
esco,key_22399,essential,key_19633
esco,key_22399,essential,key_19767
esco,key_22399,essential,key_19916
esco,key_22399,essential,key_20024
esco,key_22399,essential,key_20104
esco,key_22399,essential,key_20239
esco,key_22399,essential,key_20252
esco,key_22399,essential,key_20273
esco,key_22399,optional,key_19438
esco,key_22400,essential,key_20135
esco,key_22400,essential,key_20290
esco,key_22400,optional,key_19947
esco,key_22400,optional,key_20160
esco,key_22401,essential,key_19661
esco,key_22401,essential,key_19814
esco,key_22401,essential,key_20014
esco,key_22401,optional,key_19830
esco,key_22401,optional,key_19885
esco,key_22401,optional,key_20241
esco,key_22402,essential,key_20386
esco,key_22402,optional,key_20183
esco,key_22402,optional,key_19451
esco,key_22402,optional,key_19528
esco,key_22402,optional,key_19865
esco,key_22402,optional,key_19942
esco,key_22402,optional,key_19992
esco,key_22403,essential,key_19860
esco,key_22403,essential,key_20375
esco,key_22405,essential,key_20359
esco,key_22405,essential,key_19860
esco,key_22405,optional,key_20034
esco,key_22406,essential,key_19848
esco,key_22406,optional,key_19590
esco,key_22408,essential,key_19646
esco,key_22408,optional,key_19429
esco,key_22408,optional,key_19571
esco,key_22408,optional,key_19653
esco,key_22408,optional,key_20102
esco,key_22408,optional,key_20106
esco,key_22408,optional,key_20168
esco,key_22408,optional,key_19716
esco,key_22409,essential,key_20359
esco,key_22409,essential,key_19590
esco,key_22409,optional,key_19465
esco,key_22409,optional,key_19910
esco,key_22409,optional,key_20319
esco,key_22410,optional,key_19983
esco,key_22410,optional,key_20370
esco,key_22410,optional,key_19544
esco,key_22410,optional,key_20127
esco,key_22410,optional,key_20269
esco,key_22411,optional,key_19545
esco,key_22411,optional,key_20036
esco,key_22411,optional,key_19425
esco,key_22411,optional,key_19499
esco,key_22411,optional,key_19590
esco,key_22411,optional,key_19646
esco,key_22411,optional,key_19655
esco,key_22411,optional,key_19880
esco,key_22411,optional,key_20139
esco,key_22411,optional,key_20154
esco,key_22411,optional,key_20385
esco,key_22412,essential,key_20355
esco,key_22413,essential,key_19848
esco,key_22413,essential,key_19899
esco,key_22413,optional,key_19466
esco,key_22413,optional,key_20154
esco,key_22415,essential,key_19590
esco,key_22415,essential,key_19636
esco,key_22415,essential,key_20002
esco,key_22416,essential,key_20212
esco,key_22416,optional,key_19632
esco,key_22417,essential,key_19852
esco,key_22417,essential,key_20215
esco,key_22418,essential,key_19933
esco,key_22418,essential,key_20053
esco,key_22419,essential,key_19880
esco,key_22419,optional,key_20132
esco,key_22420,essential,key_20154
esco,key_22420,optional,key_20242
esco,key_22420,optional,key_19721
esco,key_22420,optional,key_20205
esco,key_22421,optional,key_20394
esco,key_22422,optional,key_20135
esco,key_22424,essential,key_19458
esco,key_22424,essential,key_20002
esco,key_22424,essential,key_20154
esco,key_22425,optional,key_20024
esco,key_22426,essential,key_19661
esco,key_22426,essential,key_20274
esco,key_22426,essential,key_19592
esco,key_22426,essential,key_19814
esco,key_22426,essential,key_19872
esco,key_22426,essential,key_19977
esco,key_22426,essential,key_20065
esco,key_22426,optional,key_19708
esco,key_22426,optional,key_20146
esco,key_22426,optional,key_20241
