"PARENTOBJECTTYPE","PARENTID","CHILDID","CHILDOBJECTTYPE"
"occupationgroup","key_528","key_529","occupationgroup"
"occupationgroup","key_528","key_530","occupationgroup"
"occupationgroup","key_528","key_531","occupationgroup"
"occupationgroup","key_528","key_532","occupationgroup"
"occupationgroup","key_528","key_533","occupationgroup"
"occupationgroup","key_528","key_534","occupationgroup"
"occupationgroup","key_528","key_535","occupationgroup"
"occupationgroup","key_528","key_536","occupationgroup"
"occupationgroup","key_512","key_537","occupationgroup"
"occupationgroup","key_537","key_538","occupationgroup"
"occupationgroup","key_512","key_539","occupationgroup"
"occupationgroup","key_539","key_540","occupationgroup"
"occupationgroup","key_539","key_541","occupationgroup"
"occupationgroup","key_512","key_542","occupationgroup"
"occupationgroup","key_542","key_543","occupationgroup"
"occupationgroup","key_542","key_544","occupationgroup"
"occupationgroup","key_542","key_545","occupationgroup"
"occupationgroup","key_542","key_546","occupationgroup"
"occupationgroup","key_511","key_547","occupationgroup"
"occupationgroup","key_547","key_548","occupationgroup"
"occupationgroup","key_548","key_549","occupationgroup"
"occupationgroup","key_548","key_550","occupationgroup"
"occupationgroup","key_548","key_551","occupationgroup"
"occupationgroup","key_511","key_552","occupationgroup"
"occupationgroup","key_552","key_553","occupationgroup"
"occupationgroup","key_553","key_554","occupationgroup"
"occupationgroup","key_553","key_555","occupationgroup"
"occupationgroup","key_552","key_556","occupationgroup"
"occupationgroup","key_556","key_557","occupationgroup"
"occupationgroup","key_556","key_558","occupationgroup"
"occupationgroup","key_552","key_559","occupationgroup"
"occupationgroup","key_559","key_560","occupationgroup"
"occupationgroup","key_559","key_561","occupationgroup"
"occupationgroup","key_552","key_562","occupationgroup"
"occupationgroup","key_562","key_563","occupationgroup"
"occupationgroup","key_562","key_564","occupationgroup"
"occupationgroup","key_562","key_565","occupationgroup"
"occupationgroup","key_562","key_566","occupationgroup"
"occupationgroup","key_552","key_567","occupationgroup"
"occupationgroup","key_567","key_568","occupationgroup"
"occupationgroup","key_569","key_570","occupationgroup"
"occupationgroup","key_570","key_571","occupationgroup"
"occupationgroup","key_571","key_572","occupationgroup"
"occupationgroup","key_571","key_573","occupationgroup"
"occupationgroup","key_570","key_574","occupationgroup"
"occupationgroup","key_574","key_575","occupationgroup"
"occupationgroup","key_574","key_576","occupationgroup"
"occupationgroup","key_574","key_577","occupationgroup"
"occupationgroup","key_574","key_578","occupationgroup"
"occupationgroup","key_569","key_579","occupationgroup"
"occupationgroup","key_579","key_580","occupationgroup"
"occupationgroup","key_580","key_581","occupationgroup"
"occupationgroup","key_580","key_582","occupationgroup"
