"ID","ORIGINURI","UUIDHISTORY","CODE","SCOPENOTE","PREFERREDLABEL","ALTLABELS","DESCRIPTION"
"687671b3ebd2bf665349a438","http://data.europa.eu/esco/isced-f/0721","7ba2716e-2c6f-49c4-a00b-fc7abfd6d921
fdfd7d7b-df5a-48fa-aa93-f7d20b28cce0
a2b8bffe-2610-45f2-863d-16db31f4b8c2
90abf87b-2f56-4394-ba13-34b985110519
294c564d-56eb-4170-8fd6-aa2459c6e4ae","","","food processing","food processing","Food processing is the study of processing and packaging of food and beverages, and the equipment and procedures used in the production and distribution of foods.
Programmes and qualifications with the following main content are classified here:
Baking
Beer brewing
Butchery
Confectionery
Dairy foods
Food and drink processing
Food preservation
Food science and technology
Meat processing
Pastry cooking
Tobacco processing
Wine production

=== Inclusions
Study of food handling and food hygiene is included here.

=== Exclusions
Restaurant and catering are excluded from this detailed field and included in detailed field 1013 'Hotel, restaurant and catering'.
Nutrition science is excluded from this detailed field and included in narrow field 051 'Biological and related sciences'.
0722 Materials (glass, paper, plastic and wood)
Materials is the study of the manufacturing of products in glass, paper, plastic, wood or other materials like stone, clay, artificial materials etc. Programmes and qualifications included in this detailed field have more to do with a specific material than general technical knowledge.
Programmes and qualifications with the following main content are classified here:
Boat building (non-motor)
Cabinet making
Carpentry (furniture)
Ceramics (industrial)
Furniture making
Glass working (industrial)
Industrial diamond production
Paper manufacturing and processing
Plastic manufacturing
Rubber processing
Timber technology
Wood machining and turning
Woodwork trades

=== Exclusions
Study of metal work is excluded from this detailed field and included in detailed field 0715 'Mechanics and metal trades'.
Study of building carpentry and joinery is excluded from this detailed field and included in detailed field 0732 'Building and civil engineering'.
Study of chemical processing in general is excluded from this detailed field and included in detailed field 0711 'Chemical engineering and processes'.
Study of printing and bookbinding is excluded from this detailed field and included in detailed field 0211 'Audio-visual techniques and media production'.
Handicrafts programmes (glass arts and crafts, woodcarving etc) are excluded from this detailed field and included in detailed field 0214 'Handicrafts'.
0723 Textiles (clothes, footwear and leather)
Textiles (clothes, footwear and leather) is the study of the manufacture of textiles, textile and leather products, clothing and related items, shoes and other forms of footwear.
Programmes and qualifications with the following main content are classified here:
Clothing trades
Dressmaking
Footwear making
Fur making
Garment production
Leather processing
Saddlery
Shoemaking
Skins and leather production
Spinning
Tailoring
Textile trades
Upholstery
Weaving (industrial)
Wool science

=== Exclusions
Handicrafts studies (weaving, embroidery etc.) are excluded from this detailed field and included in detailed field 0214 'Handicrafts'."
"687671b3ebd2bf665349a439","http://data.europa.eu/esco/isced-f/0722","c9190f4b-a778-4118-b8c9-62c5f83c5c04
7fa0108d-05ce-4cc5-9104-ecd6b4fe8d06
42de01fb-e8bf-4d30-94c2-7549bce789c8
a065b4b9-4d9e-46d4-98e4-1b6f1e7dcd8e
7c2bf940-3234-4d43-957d-0faaebc72e47","","","materials (glass, paper, plastic and wood)","materials (glass, paper, plastic and wood)",""
"687671b3ebd2bf665349a43a","http://data.europa.eu/esco/isced-f/0723","28784383-26ea-4cb2-8a90-8bf914550812
99be45e3-7a3b-42c8-bf09-30103d4bba75
0f11dba0-5d54-48b2-b6ff-37101c941808
19ed52d7-9da4-4efb-a0a3-f78ccbfc50ee
4a80cf99-e4ec-4129-a56f-216c430cb9cc","","","textiles (clothes, footwear and leather)","textiles (clothes, footwear and leather)",""
"687671b3ebd2bf665349a43b","http://data.europa.eu/esco/isced-f/0724","0a521b44-6e74-4593-9483-533409ea595d
8c286e1d-ebb9-4e3d-91bd-cb44cbb31efb
2f1a047e-185d-4ab7-b3c6-8220fd64d2b0
7d07d970-1073-4d31-9e9f-b90bbeb9af4c
271648b2-1579-4835-a3a4-9482f2028f9a","","","mining and extraction","mining and extraction","Mining and extraction is the study of assessing, planning, developing, and directing the extraction of minerals, oil and gas from the earth.
Programmes and qualifications with the following main content are classified here:
Coal mining
Mineral technology
Mining of minerals
Oil and gas drilling
Oil and gas extraction
Raw material extraction

=== Exclusions
Study of metallurgical engineering is excluded from this detailed field and included in 0715 'Mechanics and metal trades'
Study of geology is excluded from this detailed field and included in detailed field 0532 'Earth sciences'."
"687671b3ebd2bf665349a43c","http://data.europa.eu/esco/isced-f/0729","d887aedb-ab3d-4d78-8393-09e645303689
1da21cd3-80d0-4387-ad75-342e61773ef3
d22558d1-9e11-4c91-a5e3-db6e1d948d8b
8d4f999e-0d0e-41f2-9308-8cd6a79dde7d
e9849f51-2651-4eec-b350-33d0bc4a32c1","","","manufacturing and processing not elsewhere classified","manufacturing and processing not elsewhere classified",""
"687671b3ebd2bf665349a43d","http://data.europa.eu/esco/isced-f/073","01f6c59f-5741-41da-81c9-e1dde1ce9aa4
958e7830-d7e3-477a-97bd-d1e432ac8eaa
eebdd995-b847-427c-9862-55062dc6c63b
1bff4a13-8825-48da-9635-1de07bf695ae
3fa6c69f-9d73-4245-82be-40d6c43e40ff","","","architecture and construction","architecture and construction",""
"687671b3ebd2bf665349a43e","http://data.europa.eu/esco/isced-f/0730","0f9d329c-b2a8-425c-a84a-8d18d630fef5
d5326395-9092-4e17-991c-da2966e91540
10804b32-3bdb-45e6-b9f7-d18cdfd2b337
1044397c-b811-4c35-a20a-9afe459941af
6d71a1de-230c-4a92-b6ce-f1cb7c35636b","","","architecture and construction not further defined","architecture and construction not further defined",""
"687671b3ebd2bf665349a43f","http://data.europa.eu/esco/isced-f/0731","34fbdb5e-7ae0-4f97-af48-c1d212493715
ddd84558-7617-498b-9887-a8775e7d3d17
1486a9b3-92ba-4fb5-9679-c80286bb3e26
b76b0d89-fc17-4b95-849a-b522e5141c8e
6ecf38ad-5a73-495b-ba74-7a581285c016","","","architecture and town planning","architecture and town planning","Architecture is the study of the art, science and techniques of building design. It encompasses both utilitarian ends - such as the soundness of the structure and the functional and economic efficiency of the building - and aesthetic considerations. Town planning is the study of the regulated growth and improvement of towns in both functional and aesthetical points of view.
Programmes and qualifications with the following main content are classified here:
Architectural urban design and planning
Architecture
Building design
Cartography/Land surveying
City planning
Community development
Landscape architecture
Structural architecture
Surveying
Town and country planning
Urban planning

=== Exclusions
Study of interior design is excluded from this detailed field and included in detailed field 0212 'Fashion, interior and industrial design'. Geomatics is excluded from this detailed field and included in detailed field 0532 'Earth science'.
The laying out and construction of parks and gardens is excluded from this detailed field and included in detailed field 0812 'Horticulture'."
"687671b3ebd2bf665349a440","http://data.europa.eu/esco/isced-f/0732","0831789c-9522-4078-bba5-e38fbfe1ad97
988c7fb2-3aca-417e-8358-4e093fc5d38c
ed2e003f-b2d3-4a73-9734-3228259349e8
41e1927f-183e-4fdb-8a22-9027dab11523
8b322893-e381-4d0a-a9ee-d7547b22e9df","","","building and civil engineering","building and civil engineering","Building is the study of the science, technology and techniques of assembling, erecting and maintaining public, commercial, industrial and residential structures and their fittings. Civil engineering is the study of planning, designing, testing and directing the construction of large scale buildings and structures, including systems for transport, water supply, sewage etc.
Programmes and qualifications with the following main content are classified here:
Bricklaying
Bridge construction
Building construction
Building engineering
Building technology
Carpentry and joinery (building)
Civil engineering
Construction equipment
Constructional metalwork (building)
Dock and harbour engineering
Floor and wall tiling
Floor covering
House building
Industrial abseiling (commercial)
Masonry and tile setting
Painting and wall covering
Plastering
Plumbing and pipefitting
Road building
Water engineering and technology
Water supply and sewerage engineering
Ventilation

=== Exclusions
Installation of electricity is excluded from this detailed field and included in detailed field 0713 'Electricity and energy'. Similarly, installing and repairing of heating, air-conditioning and refrigeration equipment is excluded from this detailed field and included in detailed field 0713 'Electricity and energy'."
"687671b3ebd2bf665349a441","http://data.europa.eu/esco/isced-f/078","32de8bcf-06ac-45b2-9b6a-0f832cd56294
5a33234d-7b2f-4b7e-b59f-0d138e19cc58
61a0d5a4-5c03-4d60-a827-3db4d7f62001
86b7a9fb-c5f8-4a7a-b299-9d53ab7e54cc
dccc82c4-5a80-4d3d-b100-2b308226b6c7","","","inter-disciplinary programmes and qualifications involving engineering, manufacturing and construction","inter-disciplinary programmes and qualifications involving engineering, manufacturing and construction",""
"687671b3ebd2bf665349a442","http://data.europa.eu/esco/isced-f/0788","f69ff5cb-40b5-4c33-851a-e4245369d7cd
43a3e934-dfd8-4519-bd46-89cf44f7b04b
bc51c23c-cbdf-4849-bb14-ab6ff3288fad
55f6cb95-7924-4285-b4e3-13d426273b5a
d432b377-b154-4f02-9746-eaeb46b4ea9d","","","inter-disciplinary programmes and qualifications involving engineering, manufacturing and construction","inter-disciplinary programmes and qualifications involving engineering, manufacturing and construction","Inter-disciplinary or broad programmes and qualifications to which the greatest intended learning time is devoted to engineering, manufacturing and construction are classified here."
"687671b3ebd2bf665349a443","http://data.europa.eu/esco/isced-f/079","b5984a64-6982-425b-8777-07a2e1b1e1d7
9636f03e-6e8e-4602-be89-d809fcad7c7d
71ca54e1-2797-414f-89f2-15be281f12fd
664873b2-c1e9-4284-b2a7-497a68ab5a4c
ca4db069-a75f-4821-a5b0-67abf1036921","","","engineering, manufacturing and construction not elsewhere classified","engineering, manufacturing and construction not elsewhere classified",""
"687671b3ebd2bf665349a444","http://data.europa.eu/esco/isced-f/0799","71e51ac2-0198-4639-9aa5-3f5ace1c3412
1121e00d-a9b9-4995-8142-0050ce1e5701
1e4cce2b-e396-42b1-9032-ada0c174a695
9c89fc1d-7433-4530-8ab0-e4e0098f14b6
47d84a82-ecb9-4dc7-897e-10f5d9e52476","","","engineering, manufacturing and construction not elsewhere classified","engineering, manufacturing and construction not elsewhere classified",""
"687671b3ebd2bf665349a445","http://data.europa.eu/esco/isced-f/08","61f1b992-3405-4203-a8e5-db8a590c8f0b
40095cf5-e3c3-4944-a0a6-8e053fccd288
63abcf4c-62b1-4a37-b3b1-6484d554251d
46d89a58-633b-4fdf-a9f8-492aeee3e540
f27fd787-68f1-4679-a657-41d363237e01","","","agriculture, forestry, fisheries and veterinary","agriculture, forestry, fisheries and veterinary",""
"687671b3ebd2bf665349a446","http://data.europa.eu/esco/isced-f/080","09023d26-a03f-4c92-b2f6-89c931943c1a
145a2168-5f18-422a-87e7-d161aba37820
b7b9b170-7559-40ff-93ef-c914de8d69cd
b81e02e4-33a2-46e4-b9c4-7f27aeca0f4c
8e5da37d-1705-4d59-9d69-b4adcb8b30ea","","","agriculture, forestry, fisheries and veterinary not further defined","agriculture, forestry, fisheries and veterinary not further defined",""
"687671b3ebd2bf665349a447","http://data.europa.eu/esco/isced-f/0800","df0a17f0-9b0e-44ac-a0a5-a20132c01cae
e86db09b-823e-49da-a909-81548013c35b
0daf09d0-53fb-49f0-8d78-6bf6b1d0e0a4
03a555fa-f4fd-4abd-9ed8-5096d40a8b6f
accbd5af-79b6-48b3-aac5-95c0f4a6bb44","","","agriculture, forestry, fisheries and veterinary not further defined","agriculture, forestry, fisheries and veterinary not further defined",""
"687671b3ebd2bf665349a448","http://data.europa.eu/esco/isced-f/081","0ed1782b-d6f1-46bc-b2b9-b68d705734a4
daf3d6d9-6fc0-4cbb-958e-2dd415ad21fb
f91d9c0b-e1b8-4e83-a2f6-495e0b880188
499311c9-eafe-4854-880a-27413c40d7da
90a2b8f8-1fc2-46cf-93d1-665547095ecb","","","agriculture","agriculture",""
"687671b3ebd2bf665349a449","http://data.europa.eu/esco/isced-f/0810","b5ac03a7-0c4b-4c02-9bec-ff40856f9998
77ade739-d5af-46d0-ab0d-befa6b691813
a94c52e1-d871-4bd3-b9af-5385277e814b
b442b975-66f6-48e7-9aca-9282dd481053
e6559f93-40e7-4948-8b5d-3dcef0c16272","","","agriculture not further defined","agriculture not further defined",""
"687671b3ebd2bf665349a44a","http://data.europa.eu/esco/isced-f/0811","fe0cb1db-34d2-4668-af1e-b34a89fe2a7a
11825790-aae5-4028-900a-b7bacbf99419
278279f4-a267-49c1-86f9-3115901f3832
e10e9b75-7354-4cf5-8f57-9d80e223bb53
868506c3-5eb4-4570-8189-db6945d6451c","","","crop and livestock production","crop and livestock production","Crop and livestock production is the study of growing, maintaining and harvesting crops and pastures, and grazing and managing animals. It includes the study of managing and maintaining farms and producing unprocessed plant and animal products.
Programmes and qualifications with the following main content are classified here:
Agricultural sciences
Agronomy and crop science
Animal husbandry
Crop growing
Dog breeding
Farm and ranch management
Farming
Fruit growing
Grain growing
Horse breeding
Pig farming
Poultry husbandry
Rice farming
Rye and wheat growing
Sheep farming
Soil science
Sugar cane growing
Vegetable planting
Wine growing

=== Inclusions
Study of soil fertility and irrigation techniques are included here.
Study of growing intensively managed crops such as fruit and vegetables is included here.

=== Exclusions
Study of wine production is excluded from this detailed field and is included in detailed field 0721 'Food processing'.
Jockeying is excluded from this detailed field and is included in detailed field 1014 'Sports'"
"687671b3ebd2bf665349a44b","http://data.europa.eu/esco/isced-f/0812","6b616146-09bf-41d9-a1b2-acc711c9ca32
eab2af70-c099-4a07-8a7d-4fc6ab4cc23e
05dbb894-74c1-46c1-bc01-02535d5dfd39
0db9e136-609e-44e1-bb20-fd258ebfd6d3
3ae65798-8e7a-403e-89d0-79e0004bd98e","","","horticulture","horticulture","Horticulture is the study of horticultural technology and management, floriculture, greenhouse methods, nursery management, landscape gardening etc.
Programmes and qualifications with the following main content are classified here:
Floriculture
Gardening
Green keeping
Horticultural techniques
Nursery management
Turf cultivation

=== Inclusions
The laying out and construction of urban and domestic parks and gardens is included here.
Gardening programmes combining floriculture and growing vegetables are included here.

=== Exclusions
Study of growing edible crops (such as wheat, rice, fruit, vegetables etc,) is excluded from this detailed field and included in detailed field 0811 'Crop and livestock production'.
Study of soil science, soil fertility and irrigation techniques is excluded from this detailed field and included in detailed field 0811 'Crop and livestock production'.
Study of National park management is excluded from this detailed field and included in detailed field 0522 'Natural environments and wildlife'.
Study of Landscape architecture is excluded from this detailed field and included in detailed field 0731 'Architecture and town planning'."
